diff,distance,value
123978,25.71828016,105
123973,25.71828016,100
123968,25.71828016,95
123963,25.71828016,100
123959,25.81761825,105
123954,25.81761825,105
123949,25.81761825,108
123944,25.81761825,112
123939,25.81761825,106
123934,25.81761825,103
123929,25.81761825,100
123924,25.81761825,99
123920,25.81761825,89
123915,25.81761825,87
123910,25.81761825,88
123905,25.81761825,86
123900,25.81761825,86
123895,25.81761825,90
123890,25.81761825,93
123885,25.81761825,93
123880,25.71828016,94
123876,25.71828016,102
123871,25.71828016,103
123866,25.71828016,101
123861,25.71828016,103
123856,25.71828016,110
123851,25.71828016,109
123846,25.71828016,108
123841,25.69902829,112
123836,25.69902829,111
123832,25.69902829,107
123827,25.69902829,104
123822,25.69902829,107
123817,25.69902829,104
123812,25.69902829,107
123807,25.69902829,105
123802,25.69902829,109
123797,25.69902829,106
123792,25.69902829,107
123788,25.68016149,107
123783,25.69902829,100
123778,25.69902829,98
123773,25.69902829,99
123768,25.68016149,104
123763,25.68016149,102
123758,25.68016149,101
123753,25.68016149,101
123748,25.68016149,100
123744,25.68016149,103
123739,25.68016149,105
123734,25.68016149,109
123729,25.68016149,110
123724,25.68016149,116
123719,25.68016149,117
123714,25.68016149,118
123709,25.68016149,117
123705,25.68016149,117
123700,25.68016149,115
123695,25.68016149,116
123690,25.68016149,119
123685,25.68016149,111
123680,25.68016149,112
123675,25.68016149,111
123670,25.68016149,111
123665,25.68016149,107
123661,25.68016149,111
123656,25.68016149,108
123651,25.68016149,111
123646,25.68016149,122
123641,25.68016149,124
123636,25.68016149,121
123631,25.68016149,126
123626,25.68016149,131
123621,25.68016149,131
123617,25.68016149,130
123612,25.68016149,132
123607,25.68016149,129
123602,25.68016149,128
123597,25.68016149,131
123592,25.68016149,129
123587,25.68016149,118
123582,25.68016149,121
123577,25.68016149,121
123573,25.68016149,116
123568,25.68016149,117
123563,25.68016149,117
123558,25.68016149,126
123553,25.68016149,131
123548,25.68016149,134
123543,25.6616806,139
123538,25.56213662,140
123533,25.56213662,142
123529,25.56213662,146
123524,25.56213662,145
123519,25.56213662,150
123514,25.56213662,146
123509,25.56213662,145
123504,25.56213662,148
123499,25.56213662,147
123494,25.56213662,147
123489,25.56213662,153
123485,25.56213662,150
123480,25.56213662,151
123475,25.56213662,154
123470,25.56213662,149
123465,25.56213662,152
123460,25.48123158,151
123455,25.48123158,154
123450,25.48123158,150
123446,25.48123158,145
123441,25.48123158,138
123436,25.48123158,132
123431,25.48123158,121
123426,25.48123158,118
123421,25.48123158,120
123416,25.48123158,113
123411,25.48123158,110
123406,25.48123158,104
123402,25.48123158,98
123397,25.48123158,99
123392,25.48123158,103
123387,25.38178743,105
123382,25.38178743,105
123377,25.38178743,102
123372,25.38178743,105
123367,25.40087655,102
123362,25.40087655,97
123358,25.50024603,94
123353,25.50024603,96
123348,25.50024603,94
123343,25.50024603,99
123338,25.50024603,98
123333,25.50024603,92
123328,25.40087655,90
123323,25.40087655,89
123319,25.40087655,94
123314,25.50024603,93
123309,25.50024603,91
123304,25.50024603,92
123299,25.50024603,94
123294,25.50024603,92
123289,25.50024603,92
123284,25.50024603,84
123279,25.50024603,87
123275,25.40087655,91
123270,25.40087655,90
123265,25.40087655,95
123260,25.50024603,96
123255,25.50024603,108
123250,25.50024603,113
123245,25.50024603,114
123240,25.50024603,119
123236,25.50024603,120
123231,25.50024603,123
123226,25.50024603,132
123221,25.50024603,133
123216,25.40087655,133
123211,25.40087655,135
123206,25.40087655,131
123201,25.40087655,127
123196,25.40087655,119
123192,25.40087655,110
123187,25.50024603,110
123182,25.50024603,104
123177,25.50024603,110
123172,25.50024603,106
123167,25.50024603,104
123162,25.50024603,103
123157,25.50024603,102
123152,25.50024603,96
123148,25.50024603,99
123143,25.50024603,98
123138,25.50024603,95
123133,25.50024603,101
123128,25.50024603,102
123123,25.50024603,104
123118,25.50024603,98
123113,25.50024603,103
123108,25.50024603,104
123104,25.50024603,102
123099,25.50024603,103
123094,25.50024603,107
123089,25.50024603,105
123084,25.50024603,107
123079,25.50024603,112
123074,25.50024603,114
123069,25.50024603,109
123065,25.50024603,107
123060,25.50024603,108
123055,25.50024603,103
123050,25.50024603,105
123045,25.50024603,102
123040,25.50024603,104
123035,25.50024603,105
123030,25.50024603,108
123025,25.50024603,108
123021,25.50024603,105
123016,25.50024603,106
123011,25.50024603,105
123006,25.50024603,108
123001,25.50024603,112
122996,25.50024603,119
122991,25.50024603,117
122986,25.50024603,124
122981,25.50024603,127
122977,25.50024603,121
122972,25.50024603,120
122967,25.50024603,119
122962,25.50024603,119
122957,25.40087655,119
122952,25.40087655,127
122947,25.50024603,130
122942,25.50024603,127
122937,25.50024603,127
122933,25.50024603,126
122928,25.50024603,118
122923,25.50024603,117
122918,25.50024603,130
122913,25.50024603,133
122908,25.50024603,135
122903,25.50024603,132
122898,25.50024603,127
122893,25.50024603,122
122889,25.50024603,118
122884,25.50024603,118
122879,25.50024603,113
122874,25.50024603,110
122869,25.50024603,112
122864,25.50024603,106
122859,25.50024603,102
122854,25.50024603,97
122849,25.51964833,101
122845,25.51964833,109
122840,25.51964833,111
122835,25.51964833,109
122830,25.51964833,107
122825,25.51964833,109
122820,25.51964833,108
122815,25.51964833,105
122810,25.50024603,105
122805,25.50024603,106
122801,25.50024603,103
122796,25.50024603,109
122791,25.50024603,104
122786,25.50024603,104
122781,25.50024603,105
122776,25.50024603,107
122771,25.50024603,107
122766,25.40087655,106
122761,25.40087655,108
122757,25.42035494,116
122752,25.42035494,121
122747,25.44022169,123
122742,25.44022169,122
122737,25.5394376,117
122732,25.5394376,122
122727,25.5394376,121
122722,25.5394376,119
122718,25.5394376,120
122713,25.5394376,122
122708,25.5394376,122
122703,25.5394376,120
122698,25.44022169,118
122693,25.44022169,113
122688,25.55961294,110
122683,25.55961294,111
122678,25.55961294,111
122674,25.55961294,104
122669,25.55961294,100
122664,25.55961294,99
122659,25.55961294,91
122654,25.55961294,92
122649,25.58017344,92
122644,25.58017344,96
122639,25.55961294,98
122634,25.55961294,103
122630,25.55961294,99
122625,25.55961294,99
122620,25.55961294,99
122615,25.55961294,101
122610,25.55961294,106
122605,25.58017344,114
122600,25.58017344,121
122595,25.58017344,116
122590,25.58017344,113
122586,25.58017344,113
122581,25.58017344,106
122576,25.58017344,103
122571,25.58017344,109
122566,25.58017344,111
122561,25.58017344,114
122556,25.58017344,115
122551,25.58017344,112
122546,25.58017344,105
122542,25.58017344,109
122537,25.58017344,115
122532,25.58017344,119
122527,25.58017344,116
122522,25.58017344,124
122517,25.60111817,126
122512,25.60111817,131
122507,25.60111817,132
122502,25.60111817,126
122498,25.60111817,126
122493,25.60111817,127
122488,25.60111817,130
122483,25.60111817,132
122478,25.60111817,136
122473,25.60111817,141
122468,25.60111817,145
122463,25.60111817,140
122458,25.60111817,141
122454,25.60111817,145
122449,25.70011083,143
122444,25.70011083,148
122439,25.70011083,149
122434,25.70011083,144
122429,25.60111817,144
122424,25.60111817,140
122419,25.60111817,134
122414,25.60111817,131
122410,25.62244618,131
122405,25.7213565,128
122400,25.7213565,124
122395,25.7213565,121
122390,25.7213565,121
122385,25.62244618,120
122380,25.62244618,122
122375,25.62244618,123
122370,25.62244618,124
122366,25.62244618,121
122361,25.62244618,121
122356,25.62244618,117
122351,25.62244618,115
122346,25.62244618,112
122341,25.62244618,118
122336,25.62244618,110
122331,25.62244618,109
122326,25.7213565,105
122322,25.7213565,105
122317,25.7213565,110
122312,25.62244618,104
122307,25.62244618,111
122302,25.62244618,113
122297,25.62244618,118
122292,25.62244618,126
122287,25.64415653,134
122282,25.64415653,133
122278,25.64415653,137
122273,25.64415653,139
122268,25.64415653,144
122263,25.62244618,141
122258,25.62244618,140
122253,25.62244618,144
122248,25.62244618,138
122243,25.62244618,136
122238,25.62244618,134
122234,25.62244618,133
122229,25.62244618,128
122224,25.62244618,123
122219,25.62244618,123
122214,25.62244618,120
122209,25.64415653,122
122204,25.64415653,120
122199,25.54534862,122
122194,25.54534862,120
122190,25.54534862,118
122185,25.54534862,121
122180,25.54534862,124
122175,25.54534862,119
122170,25.54534862,125
122165,25.54534862,135
122160,25.54534862,136
122155,25.54534862,136
122150,25.54534862,128
122146,25.64415653,131
122141,25.64415653,133
122136,25.64415653,141
122131,25.64415653,148
122126,25.64415653,146
122121,25.56752597,146
122116,25.56752597,142
122111,25.56752597,139
122106,25.56752597,133
122102,25.64415653,133
122097,25.66624823,133
122092,25.66624823,132
122087,25.66624823,132
122082,25.66624823,125
122077,25.66624823,118
122072,25.66624823,122
122067,25.66624823,122
122062,25.66624823,114
122058,25.66624823,117
122053,25.66624823,116
122048,25.66624823,111
122043,25.66624823,108
122038,25.66624823,109
122033,25.66624823,113
122028,25.66624823,107
122023,25.66624823,110
122018,25.66624823,107
122014,25.66624823,102
122009,25.66624823,102
122004,25.66624823,112
121999,25.66624823,110
121994,25.66624823,113
121989,25.66624823,121
121984,25.66624823,116
121979,25.66624823,116
121974,25.66624823,113
121970,25.66624823,119
121965,25.66624823,117
121960,25.66624823,118
121955,25.66624823,109
121950,25.66624823,108
121945,25.66624823,98
121940,25.66624823,100
121935,25.66624823,97
121930,25.66624823,89
121926,25.66624823,93
121921,25.66624823,91
121916,25.66624823,93
121911,25.66624823,89
121906,25.78737562,90
121901,25.68872031,87
121896,25.68872031,93
121891,25.59008502,93
121886,25.59008502,94
121882,25.51449867,98
121877,25.51449867,104
121872,25.51449867,113
121867,25.51449867,119
121862,25.43949434,123
121857,25.43949434,134
121852,25.43949434,137
121847,25.43949434,140
121842,25.46337617,142
121837,25.46337617,143
121833,25.46337617,151
121828,25.46337617,151
121823,25.56169792,150
121818,25.56169792,152
121813,25.56169792,142
121808,25.56169792,143
121803,25.56169792,139
121798,25.56169792,133
121793,25.56169792,130
121789,25.56169792,125
121784,25.56169792,130
121779,25.56169792,131
121774,25.56169792,124
121769,25.56169792,120
121764,25.56169792,117
121759,25.56169792,108
121754,25.56169792,108
121750,25.56169792,101
121745,25.56169792,105
121740,25.56169792,102
121735,25.46337617,106
121730,25.46337617,104
121725,25.46337617,101
121720,25.48763816,104
121715,25.51227923,102
121711,25.51227923,106
121706,25.53729828,104
121701,25.53729828,103
121696,25.53729828,107
121691,25.5626942,108
121686,25.58846587,104
121681,25.58846587,95
121676,25.58846587,89
121672,25.58846587,92
121667,25.58846587,89
121662,25.61461216,78
121657,25.61461216,84
121652,25.61461216,79
121647,25.51689766,75
121642,25.51689766,72
121637,25.41921059,65
121633,25.44593465,66
121628,25.44593465,68
121623,25.44593465,74
121618,25.44593465,74
121613,25.44593465,72
121608,25.32155127,73
121603,25.22392002,75
121598,25.22392002,74
121594,25.12631716,79
121589,25.12631716,89
121584,25.02874302,99
121579,25.02874302,102
121574,25.05588487,107
121569,25.08340641,111
121564,25.08340641,115
121559,25.08340641,122
121554,25.05588487,129
121550,25.05588487,132
121545,25.05588487,136
121540,25.05588487,133
121535,25.05588487,137
121530,25.05588487,133
121525,25.05588487,128
121520,25.05588487,127
121515,25.08340641,125
121510,25.05588487,112
121506,25.05588487,110
121501,25.05588487,104
121496,25.08340641,98
121491,25.08340641,102
121486,25.08340641,107
121481,25.08340641,119
121476,25.08340641,115
121471,25.08340641,110
121467,25.08340641,111
121462,25.08340641,116
121457,25.08340641,108
121452,25.08340641,117
121447,25.08340641,116
121442,25.08340641,119
121437,25.08340641,124
121432,25.08340641,120
121427,25.08340641,110
121423,25.08340641,99
121418,25.08340641,104
121413,25.08340641,105
121408,24.98607542,98
121403,24.95844622,91
114585,99.97134989,40
114580,99.93102748,39
114575,99.89240646,46
114570,99.85116286,42
114565,99.77848135,41
114559,99.67456556,39
114554,99.61265806,44
114549,99.56439955,45
114544,99.51217591,48
114539,99.45324971,46
114534,99.36767627,44
114529,99.29486024,45
114524,99.24580405,46
114519,99.20414191,45
114514,99.17110154,40
114509,99.1200502,42
114504,99.06278648,44
114499,99.01508796,46
114494,98.97706982,43
114489,98.90227317,41
114484,98.81235044,38
114478,98.70609637,39
114473,98.62227547,38
114468,98.56475476,40
114463,98.4972957,40
114458,98.42337031,42
114453,98.34283051,43
114448,98.26258568,43
114443,98.18001797,43
114438,98.09895866,42
114433,98.01972406,41
114428,97.93826127,42
114423,97.86690067,44
114418,97.78956841,47
114413,97.71663446,47
114408,97.67477974,46
114403,97.68034936,44
114397,97.69743288,42
114392,97.71548049,41
114387,97.73406978,41
114382,97.75345062,41
114377,97.75028608,43
114372,97.71529399,46
114367,97.67562681,45
114362,97.63508643,45
114357,97.596882,40
114352,97.56762508,40
114347,97.53728465,38
114342,97.50752494,37
114337,97.4819896,37
114332,97.45050793,39
114327,97.40029827,39
114322,97.37989655,41
114316,97.38199972,39
114311,97.38199972,38
114306,97.38199972,35
114301,97.38200757,34
114296,97.38408227,37
114291,97.39716951,37
114286,97.42305217,40
114281,97.46643179,39
114276,97.50713416,40
114271,97.51678532,39
114266,97.52606271,37
114261,97.54252705,33
114256,97.55148659,34
114251,97.58199053,34
114246,97.62002237,37
114240,97.66659254,37
114235,97.71589578,34
114230,97.77643677,31
114225,97.84052045,28
114220,97.90339383,29
114215,97.94972488,27
114210,97.9744031,27
114205,97.98476142,26
114200,97.99042821,27
114195,97.99039819,26
114190,97.98955562,24
114185,97.98904729,24
114180,97.98883317,25
114175,97.98938152,26
114170,97.99128379,29
114164,97.99213635,29
114159,97.99294191,31
114154,97.99367048,33
114149,97.99572625,34
114144,97.99685291,35
114139,97.99279766,35
114134,97.98699749,36
114129,97.98751219,39
114124,97.98444025,40
114119,97.99033246,39
114114,97.99513144,39
114109,97.99120966,39
114104,97.98451727,37
114099,97.9858239,36
114094,97.98666308,34
114088,97.98460737,32
114083,97.99046957,31
114078,97.99475002,32
114073,98.00619127,31
114068,97.9952811,30
114063,97.98815596,29
114058,97.98761944,31
114053,97.99029111,31
114048,97.98879718,31
114043,97.98296035,31
74683,97.98977583,34
74678,97.98992293,37
74673,97.98948164,38
74668,97.98934455,38
74663,97.98934455,35
74658,97.98947162,34
74653,97.98932453,32
74648,97.98917743,33
74643,97.98891327,30
74638,97.98876617,30
74633,97.98876617,30
74628,97.98876617,32
74623,97.98890326,33
74618,97.98888323,33
74613,97.98872612,32
74607,97.98856901,32
74602,97.98856901,32
74597,97.98844194,32
74592,97.98846196,32
74587,97.98848199,27
74582,97.98836494,25
74577,97.98766952,25
74572,97.98727831,27
74567,97.98750557,25
74562,97.98728154,24
74557,97.98766596,23
74552,97.98867559,24
74547,97.97708815,26
74542,97.9443067,29
74537,97.88999845,32
74532,97.82501385,34
74527,97.76009655,37
74522,97.70094683,39
74517,97.65816082,39
74512,97.62187646,36
74507,97.58805707,40
74502,97.55774293,41
74497,97.54348813,42
74492,97.5347729,42
74486,97.52418447,40
74481,97.51322077,39
74476,97.49575558,38
74471,97.45855887,37
74466,97.42628146,36
74461,97.40406689,36
74456,97.3848102,35
74451,97.38126335,37
74446,97.42613367,34
74441,97.46522978,31
74436,97.48272852,29
74431,97.50464574,29
74426,97.52815799,29
74421,97.55230179,29
74416,97.57719152,29
74411,97.60623714,30
74406,97.64227802,32
74401,97.67925954,29
74396,97.71651226,33
74391,97.74733504,29
74386,97.74885406,29
74381,97.73316888,29
74376,97.71664633,31
74371,97.7005596,33
74365,97.68244039,32
74360,97.66787127,36
74355,97.69227203,34
74350,97.76993452,35
74345,97.85480475,36
74340,97.92811104,40
74335,98.01042061,40
74330,98.090224,46
74325,98.17478311,44
74320,98.25887023,47
74315,98.33438494,47
74310,98.40785276,49
74305,98.47054339,51
74300,98.53023222,51
74295,98.57658489,52
74290,98.63127739,49
74285,98.69723275,46
74280,98.77015638,48
74275,98.85119334,48
74270,98.92280903,42
74265,98.97860025,43
74260,99.00672941,42
74255,99.04360628,41
74250,99.08807961,38
74245,99.12942882,38
74240,99.16914209,34
74235,99.19676173,37
74229,99.23065879,38
74224,99.27367933,38
74219,99.32352855,36
74214,99.37441329,35
74209,99.44232317,42
74204,99.48910925,42
74199,99.53351621,44
74194,99.57951858,45
74189,99.62207266,42
74184,99.69033712,43
74179,99.77093247,44
74174,99.83668818,44
74169,99.87315062,45
74164,99.91152245,48
74159,99.9502479,48
74154,99.99881711,44
69297,99.92841881,34
69293,99.84756819,39
69288,99.72465665,39
69283,99.63570924,39
69278,99.50491636,39
69273,99.37727184,40
69268,99.26027802,37
69263,99.15455443,38
69258,99.05841889,40
69253,98.97184204,41
69248,98.8765961,43
69243,98.76593022,44
69238,98.64556998,44
69233,98.53580025,44
69228,98.44041334,43
69223,98.36431202,44
69218,98.30378829,42
69213,98.23664027,40
69208,98.15481082,38
69203,98.05917064,35
69198,97.96493645,30
69193,97.87829237,29
69188,97.80987074,30
69183,97.75432895,31
69178,97.69775324,29
69173,97.62921894,24
69168,97.55090483,24
69163,97.47042734,23
69158,97.40178891,22
69153,97.3480396,21
69148,97.30833923,21
69143,97.28077107,23
69138,97.23795149,28
69133,97.16580183,30
69128,97.06726367,30
69123,96.95044746,28
69118,96.82245479,26
69113,96.6869465,28
69108,96.55888528,29
69103,96.44352966,30
69098,96.3474034,30
69093,96.27398984,31
69088,96.22678035,33
69083,96.1930354,35
69078,96.1391133,33
69073,96.04707586,34
69069,95.95332726,32
69064,95.81904667,30
69059,95.68323255,32
69054,95.54920966,32
69049,95.41313791,32
69044,95.28703055,33
69039,95.17263941,36
69034,95.0661104,38
69029,94.96191767,37
69024,94.85446692,38
69019,94.74603751,41
69014,94.63612867,37
69009,94.52293542,37
69004,94.40383189,38
69000,94.30261587,37
68995,94.16921,36
68990,94.02877002,34
68985,93.88866982,33
68980,93.74843962,29
68975,93.60581158,29
68970,93.45932008,30
68965,93.31630745,29
68960,93.17838353,25
68955,93.04930305,26
68950,92.93247307,25
68945,92.82123528,24
68940,92.70603653,25
68935,92.57795769,26
68930,92.44379374,27
68925,92.30734564,25
68920,92.16946277,28
68915,92.0282301,25
68910,91.88451689,25
68905,91.74443579,24
68900,91.62033615,22
68895,91.51174423,22
68890,91.41811015,23
68885,91.33586929,23
68880,91.25294141,23
68875,91.17051357,24
68871,91.10572512,28
68866,91.02437776,29
68861,90.9417258,29
68856,90.85453416,29
68851,90.75943598,31
68846,90.64986164,30
68841,90.52558831,34
68836,90.39076351,36
68831,90.2505028,34
68826,90.10696261,34
68821,89.96396185,35
68816,89.8253238,33
68811,89.69379305,31
68806,89.57629767,31
68801,89.47812464,32
68796,89.3997679,32
68791,89.33703964,30
68786,89.28475301,30
68781,89.23548451,29
68776,89.1815492,28
68771,89.1196862,29
68767,89.06076562,29
68762,88.98350173,25
68757,88.90513304,26
68752,88.82131219,23
68747,88.73006321,25
68742,88.62890617,22
68737,88.51459237,27
68732,88.38772837,30
68727,88.25002225,30
68722,88.11527496,29
68717,87.98513219,29
68712,87.86561315,30
68707,87.76502019,29
68702,87.68772476,30
68697,87.6394589,31
68692,87.61738291,34
68687,87.60197155,34
68682,87.55992534,36
68677,87.46815294,37
68672,87.34900368,33
68667,87.23787253,34
68662,87.15930828,32
68657,87.08722777,30
68652,86.99504609,32
68648,86.90351776,35
68643,86.76714595,38
68638,86.61647966,39
68633,86.4568469,37
68628,86.29702264,38
68623,86.14538498,39
68618,86.00775533,33
68598,85.61443572,39
68593,85.55202525,36
68588,85.49877602,36
68583,85.45278856,33
68578,85.40636173,30
68573,85.34382536,29
68568,85.26644213,28
68563,85.17290567,28
68558,85.07364155,33
68553,84.96987896,33
68548,84.8730927,34
68543,84.77260999,30
68538,84.65973105,31
68533,84.54853527,36
68528,84.45875435,36
68523,84.40219286,40
68518,84.36166849,40
68513,84.32082502,46
68508,84.26888831,47
68503,84.19552707,45
68498,84.1021068,43
68494,84.01497602,44
68489,83.9004379,44
68484,83.77962002,43
68479,83.65252433,46
68474,83.51205653,42
68469,83.36878419,42
68464,83.21878703,43
68459,83.07755554,43
68454,82.95607167,38
68449,82.86825609,40
68444,82.81960748,43
68439,82.80876271,40
68434,82.82905898,40
68429,82.84799598,38
68424,82.85088364,43
68419,82.82436861,41
68414,82.75522563,39
68409,82.68050864,38
68404,82.65902245,39
68399,82.68040813,43
68394,82.68240889,53
68389,82.64232353,49
68384,82.56147096,48
68379,82.46844823,49
68374,82.3812924,49
68369,82.29609946,50
68364,82.21675223,50
68359,82.13786308,52
68354,82.05833264,54
68350,81.99392471,54
68345,81.91476815,53
68340,81.83381864,54
68335,81.75015239,47
68330,81.65302241,48
68325,81.54754565,49
68320,81.44965687,51
68315,81.37971103,52
68310,81.34521199,54
68305,81.30345014,51
68300,81.22496652,52
68295,81.1242804,51
68290,81.04365373,51
68285,80.99055035,49
68280,80.96578761,47
68275,80.93741695,47
68270,80.88890608,44
68265,80.82311492,39
68260,80.74002873,38
68255,80.63783114,38
68250,80.52275687,33
68245,80.40215669,32
68240,80.28183025,30
68235,80.15791726,33
68230,80.03757404,31
68226,79.94326102,31
68221,79.82629541,30
68216,79.71021411,28
68211,79.60400193,31
68206,79.50840901,38
68201,79.41724452,37
68196,79.33696641,36
68191,79.27032991,35
68186,79.21801357,35
68181,79.18397261,35
68176,79.16825568,33
68171,79.17101628,37
68166,79.18897488,36
68161,79.2148787,36
68156,79.23479129,36
68151,79.2490271,35
68146,79.25037114,31
68141,79.23386348,31
68136,79.19383937,32
68131,79.13225671,35
68126,79.04778398,38
68121,78.9521972,36
68116,78.84399341,38
68111,78.73033378,39
68106,78.61159311,37
68101,78.48258767,36
68096,78.34238046,39
68091,78.19425616,38
68086,78.05354681,38
68081,77.92521502,40
68076,77.81099689,41
68072,77.73001889,38
68067,77.64221112,38
68062,77.57081148,39
68057,77.51380817,40
68052,77.4735488,36
68047,77.45008693,42
68042,77.44009964,43
68037,77.4399695,42
68032,77.44428433,45
68027,77.44959787,45
68022,77.44932182,44
68017,77.4401806,40
68012,77.42434825,44
68007,77.39989976,45
68002,77.36572449,49
67997,77.32123382,49
67992,77.27090715,51
67987,77.21548467,46
67982,77.15718502,45
67978,77.10561382,45
67973,77.03618712,41
67968,76.95947012,42
67963,76.8811307,42
67958,76.80298668,44
67953,76.72454716,44
67948,76.64227449,42
67943,76.56264741,41
67938,76.48399382,41
67933,76.38871456,41
67928,76.28205517,44
67923,76.17148826,47
67918,76.05888757,45
67913,75.94985185,51
67908,75.84574897,52
67903,75.75250391,57
67898,75.67231513,58
67893,75.60695878,58
67888,75.55617119,60
67883,75.51820335,58
67879,75.49977967,60
67874,75.47770878,63
67869,75.45932538,66
67864,75.4401608,66
67859,75.41685181,67
67854,75.38905389,65
67849,75.35388904,65
67844,75.31023157,63
67839,75.25668659,64
67834,75.19468311,66
67829,75.12075685,64
67824,75.04159584,65
67819,74.96293425,60
67814,74.87946037,57
67809,74.78698318,54
67804,74.68658666,53
67799,74.58240669,50
67794,74.48115206,48
67789,74.37852791,48
67784,74.27490109,50
67779,74.17647398,55
67774,74.07986849,52
67770,74.00672153,57
67765,73.91772151,60
67760,73.83064728,63
67755,73.74131052,64
67750,73.64766521,62
67745,73.55012617,65
67740,73.44996514,65
67735,73.34734647,68
67730,73.24294341,71
67725,73.13335232,69
67720,73.017925,62
67715,72.89724319,65
67710,72.77329021,62
67705,72.64499236,61
67700,72.51569724,58
67695,72.38550856,64
67690,72.26889946,68
67685,72.1757065,66
67680,72.09643797,69
67675,72.0190474,68
67670,71.94584674,64
67665,71.87418922,65
67660,71.8045286,68
67655,71.73172776,65
67650,71.66234841,65
67645,71.59633097,62
67640,71.52473032,65
67635,71.45164921,60
67630,71.37870821,61
67625,71.30702838,60
67620,71.23972847,61
67615,71.17023222,66
67610,71.09421066,68
67605,71.0121789,70
67600,70.93173038,69
67595,70.8542373,72
67590,70.77753679,74
67586,70.71667979,76
67581,70.63490098,74
67576,70.55005587,74
67571,70.47149022,69
67566,70.39623678,73
67561,70.32285167,75
67556,70.25425337,71
67551,70.18753271,74
67546,70.11836451,68
67541,70.0560937,71
67536,69.99690315,68
67531,69.93960298,69
67526,69.88770977,71
67521,69.8393146,75
67516,69.79484551,77
67511,69.75407666,80
67506,69.71346793,79
67501,69.67229734,82
67496,69.62612636,86
67491,69.5668606,84
67486,69.49667446,87
67481,69.41934036,82
67476,69.3444775,89
67471,69.2718393,86
67466,69.21066127,88
67461,69.167635,89
67456,69.13816006,89
67451,69.11513122,92
67446,69.09088834,95
67441,69.05727029,94
67436,69.00073171,98
67431,68.92840376,97
67426,68.84509295,95
67421,68.7642059,101
67417,68.70227515,96
67412,68.63661294,95
67407,68.58369337,94
67402,68.54368528,89
67397,68.51022122,93
67392,68.47354597,96
67387,68.42894058,92
67382,68.37509776,89
67377,68.30844073,83
67372,68.22768995,83
67367,68.13694571,93
67362,68.03975076,98
67357,67.94188925,101
67352,67.83998838,106
67347,67.73870353,107
67342,67.63702632,110
67337,67.53587658,104
67332,67.44914532,104
67327,67.37167519,107
67322,67.30183873,117
67317,67.24120093,120
67312,67.19176543,125
67307,67.15290731,124
67302,67.12875271,121
67297,67.10677524,126
67292,67.08016346,126
67287,67.02710816,125
67283,66.96283246,122
67278,66.87560102,123
67273,66.7969636,127
67268,66.74270395,126
67263,66.71269152,117
67258,66.70762385,119
67253,66.72084022,123
67248,66.75664382,122
67243,66.8167947,129
67238,66.89331862,133
67233,66.976295,136
67228,67.06560475,140
67223,67.15741469,148
67218,67.24451443,151
67213,67.31478355,145
67208,67.37244782,150
67203,67.4015084,153
67198,67.40082683,156
67193,67.37604363,146
67188,67.33952896,144
67183,67.30999607,133
67178,67.2960573,125
67173,67.29549831,126
67168,67.30167499,127
67164,67.3056716,127
67159,67.29907033,125
67154,67.27070236,123
67149,67.21439147,118
67144,67.1315835,114
67139,67.02850647,108
67134,66.90816492,123
67129,66.77685819,119
67124,66.65794806,130
67119,66.5649811,127
67114,66.50374182,126
67109,66.48536085,128
67104,66.51006559,126
67099,66.57987038,127
67094,66.67643977,128
67089,66.7858633,142
67084,66.89459444,151
67079,66.99803519,146
67074,67.09618042,144
67069,67.18616686,152
67064,67.26132437,147
67059,67.32663705,147
67054,67.38182549,143
67049,67.42022045,139
67044,67.43813066,138
67039,67.44011371,144
67034,67.42562558,146
67029,67.39793655,134
67024,67.36595611,136
67019,67.34562281,142
67014,67.33960395,138
67009,67.34719093,137
67004,67.3688808,137
66999,67.40431352,142
66994,67.44814469,147
66989,67.49394524,140
66984,67.5395785,139
66979,67.57448996,137
66974,67.59800333,140
66969,67.60927035,143
66964,67.60390283,131
66959,67.5828727,134
66954,67.54737278,138
66949,67.49768868,151
66944,67.44073435,149
66939,67.38328381,154
66934,67.32107533,151
66930,67.27048332,155
66925,67.21054306,166
66920,67.15496736,166
66915,67.10883765,163
66910,67.0715957,156
66905,67.03937601,163
66900,67.00345394,156
66895,66.95726335,153
66890,66.90160317,136
66885,66.83628118,132
66880,66.76671404,127
66875,66.69813602,128
66870,66.63451203,129
66865,66.58168152,119
66860,66.54242768,120
66855,66.51306084,115
66850,66.48738539,124
66845,66.4605445,121
66840,66.42241432,122
66836,66.38077578,121
66831,66.31234436,118
66826,66.23827624,114
66821,66.17161652,111
66816,66.12615151,105
66811,66.10712108,105
66806,66.1166388,99
66801,66.14721123,90
66796,66.18753338,88
66791,66.22847281,81
66786,66.26434387,80
66781,66.2892933,78
66776,66.30135881,77
66771,66.30244615,75
66766,66.29351423,80
66761,66.279152,80
66756,66.2636968,83
66751,66.25394596,80
66746,66.25249034,85
66741,66.25835109,92
66736,66.26920976,94
66731,66.28282461,94
66726,66.29393701,93
66721,66.30249868,93
66716,66.30823749,90
66711,66.31151524,94
66707,66.31028169,96
66702,66.30558328,94
66697,66.29702544,95
66692,66.28429005,103
66687,66.26424916,102
66682,66.23643462,98
66677,66.20267093,97
66672,66.16433142,99
66667,66.12154608,106
66662,66.0750667,117
66657,66.02750251,127
